Mixture	Astrocyte	Microglia	MO	Neuron	OPC	PeriEndo	P-value	Correlation	RMSE	Absolute score (sig.score)
sample.01	6.88455290239646	0	65.9748963364756	1.54929573204627	0.294191107268743	0	0.013	0.461744512931111	1.91235482685986	74.702936078187
sample.02	2.126598151498	0.0732386916483705	0.501082084123074	12.2665005095646	9.65967365543677	26.0259495533925	0.00800000000000001	0.507287156531013	0.964871086084355	50.6530426456633
sample.03	5.55624583801249	0.219006397325579	9.08119646607747	16.0180611831478	1.84310546107976	17.9037073661511	0.013	0.458253638361684	0.887263534933287	50.6213227117942
sample.04	0	0	9.70200131790197	11.4492320625247	32.3031434768889	4.93300681535897	0.013	0.452006949637374	0.89122118931829	58.3873836726745
sample.05	9.14705574463796	0.480127423717349	3.60158332427122	28.0612005861552	1.2161831038436	14.0079192548676	0.087	0.174104698931996	0.98306341817746	56.5140694374929
sample.06	3.90296843775986	0	18.0355074020814	5.09967409408821	7.9560436495008	34.7536190869891	0.013	0.467595680503376	0.897927630752062	69.7478126704194
sample.07	8.27813159303252	0	1.66229128817873	2.61462722694495	2.87090839294281	66.0690753804808	0.019	0.400698326705821	0.95973403580135	81.4950338815798
sample.08	5.59750214768719	0	3.01636824301853	8.39526647897105	16.2454880036295	48.147315637781	0.024	0.334004850594048	0.965561911454993	81.4019405110873
sample.09	22.7859911777925	30.244676852919	6.79032513974658	1.47519468786637	5.1161629636409	2.59031238992162	0.084	0.178172067095548	0.984600959773365	69.0026632118869
sample.10	6.8346365668469	0.141050282864559	3.54988369571338	24.6726210342745	10.0284473769667	13.4739224609281	0.053	0.234080947026151	0.97385202973566	58.7005614175941
sample.11	6.70827619769965	0.489589799262192	2.29611515547451	26.6384050030357	6.8694422422736	7.96005715652944	0.108	0.14973308015002	0.98761157596552	50.9618855542751
sample.12	1.73996111823062	0.0863861619272765	1.53120537791659	30.3958626182262	0	17.9463317074497	0.08	0.18647040649831	0.985578012700955	51.6997469837503
sample.13	4.05127441848569	0	4.13868402622109	9.57102420748278	34.554617993995	0.320653393665272	0.178	0.102522674509979	0.997579869877314	52.6362540398498
sample.14	1.20187847409587	0	10.4007857358122	5.11152813641707	15.3577148457558	32.4606020276639	0.01	0.487761808348593	0.875687518479564	64.5325092197448
sample.15	2.75587051600665	0	17.9439616211145	13.4814326999763	20.999124580197	5.78305776497235	0.002	0.711447431155987	0.701683361033594	60.9634471822668
sample.16	1.08499629904229	0	0.742726210786431	0.21176495692429	2.85842631208788	86.7624025046631	0.031	0.303706180593986	0.969554771655415	91.660316283504
sample.17	2.31213009937469	0	2.86228786153887	3.79607020707825	17.3504099368245	18.8254964900743	0.075	0.196944688024366	0.979132652523663	45.1463945948906
sample.18	0	0.35366848024044	13.3463669456617	1.25817360330642	8.22444730654023	46.9078922546191	0.013	0.450439209888703	0.891333419404619	70.0905485903679
sample.19	5.89702620775681	0	18.2377624676666	0	40.5029266595634	8.82717232274002	0.00800000000000001	0.507274187663099	0.866355040233617	73.4648876577268
sample.20	9.88157297512975	0	9.35621870562171	14.8490609133008	9.26128921687999	38.0410959482599	0.046	0.250692385916482	0.966880759939791	81.3892377591922
sample.21	15.5050465521536	1.83207166314598	10.9164683349573	3.36090903739505	5.80353981249691	22.4331938245466	0.013	0.455682741853353	0.888430784425677	59.8512292246954
sample.22	3.62886282892292	16.1556378657759	3.35866699588325	6.92432747924406	41.90124606016	11.2801660574097	0.114	0.146003963783828	0.988261900449025	83.2489072873958
sample.23	0.837294503370002	0.211140511986719	1.86783068407853	1.21455860750809	14.0400564866707	53.4118066219368	0.089	0.170715137465438	0.985398372130972	71.5826874155509
sample.24	8.27699007932269	0.479038155052701	0.485825727185121	25.1715984203776	1.49711891547366	20.35450449597	0.172	0.103923864346183	0.994185394101014	56.2650757933817
sample.25	2.4121808072513	0	35.7961623794169	2.02836388025222	4.45802769910982	33.0810106434315	0.013	0.453917038562371	1.11421677945425	77.7757454094618
sample.26	2.70576719821614	0	3.70922865201063	20.8083324894297	9.01346834744312	26.509460147231	0.127	0.135579576372986	0.989183422485018	62.7462568343306
sample.27	4.92504635179723	0.0209058130823434	3.49371815378996	0.771898933918632	11.0017051631211	35.310388809254	0.071	0.204212097263462	0.977641419512795	55.5236632249633
sample.28	5.70687508051154	0	0.919461880935512	12.973352102697	19.2549330459254	14.6127194030309	0.08	0.186217095562996	0.989036695221888	53.4673415131003
sample.29	19.2077885089802	0	0.0959222272892651	32.0711609515852	10.7413264087591	0.431300285580616	0.0649999999999999	0.212845757485204	0.992576096498043	62.5474983821944
sample.30	8.25487431907898	0	0.0537452642658366	7.1971317063091	29.530272807304	11.0992627318301	0.118	0.142135751901358	0.994279881050641	56.135286828788
sample.31	8.57269182613709	0	1.70983542630427	27.7896132877199	15.4782743287582	0.549240419274892	0.114	0.147147257350333	0.989503811297942	54.0996552881943
sample.32	6.57940327228735	0	9.4718180862627	17.3744708493517	15.6916296289297	21.9588335088106	0.01	0.494820242679733	0.882912912189983	71.0761553456421
sample.33	9.81314848735555	0	1.29264024418544	21.5609851918004	7.87084565750976	10.7925561259636	0.073	0.200177811694666	0.986495854653112	51.3301757068147
sample.34	0.627929976477407	0	0.756866736071915	19.9322671918155	6.63826498410894	15.1140808861523	0.089	0.170978538735529	0.989118470960406	43.069409774626
sample.35	7.54443255094076	0.213094112886957	7.94267967703532	16.7370019533371	7.26397535056901	25.1448583881246	0.00600000000000001	0.546870845148986	0.87020683557281	64.8460420328937
sample.36	34.237582764699	0	7.12310897362515	0.0819076981871618	27.9922366958967	2.7905789769363	0.096	0.160249904220429	0.988858797713023	72.2254151093443
sample.37	2.18703493352282	0	17.1155062905646	4.80448996428024	22.7170955619333	21.7695549971183	0.026	0.319880865442369	0.989856090256763	68.5936817474193
sample.38	5.58394328070653	0.0794601484082606	0.710542197016449	1.83561005215855	0.250081363995038	34.566960308172	0.02	0.381800396274447	0.9632729662074	43.0265973504568
sample.39	10.6129788332506	2.98797612654096	0.839613436849065	6.80625576062642	32.4440438061617	16.0540005861226	0.542	0.00942952622527491	0.999148370306424	69.7448685495514
sample.40	14.0840336215247	2.41458309472695	10.6671204327052	0.446649361712628	7.29100229775638	24.6228860026387	0.005	0.568913447752092	0.830661559758876	59.5262748110645
sample.41	2.20138786231811	0.160400090979311	1.89359560969789	40.5281649366906	6.45211030770592	1.92795155332818	0.047	0.247445319942071	0.978929017360916	53.16361036072
sample.42	13.1819432355719	0.495519006106536	0.752980955753306	13.0961950588256	2.72080840578507	41.3638756806504	0.0649999999999999	0.212694232278501	0.985060015536567	71.6113223426928
sample.43	5.35761263157624	0	7.21941369393864	2.44073607121157	31.4074875282235	29.2679402187199	0.053	0.233032727406099	0.970682962588238	75.6931901436698
sample.44	2.96764637791114	0	0.598265370224639	14.1698717431967	23.2187558049253	0	0.0659999999999999	0.21007543993727	0.989561804349032	40.9545392962578
sample.45	5.10466694259451	0	0.474121429158317	19.414363738638	7.75256474673937	21.1975213693227	0.098	0.157498210763992	0.990981853778523	53.9432382264529
sample.46	4.84879418587648	0.157546053057786	0.295366759528523	20.2161012880154	15.9446754968023	37.6826179403506	0.0659999999999999	0.210756880210753	0.987222254651746	79.1451017236311
sample.47	1.68461165288639	0	1.72877733113274	11.3461853152417	7.24682983548893	23.0088655263953	0.054	0.231290777131203	0.978184972892089	45.0152696611451
sample.48	20.4173864188701	0.360443929101391	12.6176190224512	2.36107089072681	11.5382530396851	16.6962248104965	0.025	0.328162868226138	0.955450251790956	63.9909981113311
sample.49	4.38381162232696	0.298828308967778	0.219657734192781	13.3761740288673	2.09139067014805	17.7801936111582	0.089	0.170172795776855	0.989723257757265	38.1500559756611
sample.50	8.47233759120664	0.926290542252481	10.7397583167789	1.79883392337799	2.7231327565616	37.5244620288324	0.046	0.250552519223119	0.982205713698151	62.18481515901
sample.51	5.62960996373083	0	73.6096859959485	0	9.17696215887943	1.20823307475191	0.002	0.734681844489389	1.44210123395616	89.6244911933106
sample.52	8.06668314192131	0.0381209769756444	0.892110591795769	0.317941128737232	0	49.0112914625651	0.047	0.246777935103091	0.977362718887986	58.3261473019951
sample.53	1.28348210314356	5.37942500671995	22.8010779164235	0.351650573997949	30.4128929846745	16.985231343467	0.002	0.724742946165564	0.687978451275092	77.2137599284265
sample.54	1.07762152111466	0	0.34554621893459	53.0491277800732	13.924631903354	0.43827020604682	0.0649999999999999	0.214233963329637	0.990042454001478	68.8351976295233
sample.55	1.86146992098894	0	1.28357382464442	3.47142428642303	22.3119957407971	36.8727999097805	0.231	0.0770088672544263	0.995416871293041	65.8012636826339
sample.56	3.00773456788457	0	3.73829142478125	5.73489224358236	32.568769151639	0	0.121	0.139775809136325	0.990881842953751	45.0496873878872
