Mixture	Astrocyte	Endothelial	Microglia	MO	Pericyte	Neuron	OPC	P-value	Correlation	RMSE	Absolute score (sig.score)
sample.02	10.9974858583431	33.6672842258034	0.429130385698414	1.25975933572307	19.9731844130876	32.9870483871863	21.7876395504504	0.041	0.238795340834967	0.981629475016628	121.101532156292
sample.03	15.8993828539315	0.265144314738599	0.401061049180762	6.42070973525887	42.7361742982994	47.2752191798923	22.5678849145573	0.055	0.204148004118646	0.980397822279071	135.565576345859
sample.04	0	1.01542871154031	0	14.477062967394	7.23929019044678	7.42768578504355	109.458220551403	0.024	0.299039792184469	0.952674463481034	139.617688205827
sample.05	18.0808907218675	0	0.557661138722431	3.55396029732077	49.0503958550321	39.3343322825661	3.82935967972749	0.0659999999999999	0.192735180771612	0.98554838191699	114.406599975236
sample.06	26.8577196632682	27.8896874690365	0	31.4492859072078	24.0975656282126	8.96178708662148	30.1202194593703	0.027	0.28878786714131	0.992212852078536	149.376265213717
sample.07	29.9669544222388	65.5527236432403	0	2.24216954922731	24.2809904682947	2.86825389447389	7.19522442814633	0.02	0.327545095859982	0.961415305371969	132.106316405621
sample.08	11.2746180399713	31.7812706557517	3.4221936604731	4.3184921132781	24.1819068515309	12.7538017085075	34.7872857913758	0.025	0.293648963837247	0.969716333479486	122.519568820888
sample.09	21.6131709028579	0	24.2946516969119	7.50282305169825	56.4955982889882	9.29101855763052	57.3311294471733	0.136	0.129542429884553	0.990074389602067	176.52839194526
sample.10	11.9233684277219	0	0.422826106472533	4.3915094783805	40.1672794553365	47.8592916203813	25.8389546226179	0.07	0.184554315741052	0.985546287912338	130.603229710911
sample.11	13.0490636078351	0	2.00139009645676	3.08041700641837	73.1273175440986	25.1716516663037	7.26209563208809	0.088	0.167010782259557	0.988959857872005	123.691935553201
sample.12	17.2026141824114	4.35882502387218	1.09551451895624	1.85012983825478	24.6452761534865	57.0477065688616	10.2332928093601	0.0659999999999999	0.191441592734226	0.989591086857529	116.433359095203
sample.13	25.6067994549589	0	0	3.39169486397032	12.6849732366482	32.0678891783644	59.4676996822489	0.172	0.103900252735877	0.993524585382526	133.219056416191
sample.14	18.1550450279313	16.908856449567	0	12.8629397228335	20.7045551916129	8.17832073620454	60.0271658618218	0.023	0.309913009864443	0.950693473446438	136.836882989971
sample.15	54.1195259987218	0	0	20.2411095390993	13.5476291314091	16.2021806969657	54.913042369346	0.015	0.368715126955521	0.928384386399262	159.023487735542
sample.16	9.97610971135485	80.7223223964774	0	1.5174082765294	37.757567801107	2.49681829897379	6.86886054939403	0.031	0.27951757088482	0.965938723633503	139.339087033837
sample.17	13.9675659861416	7.58568132191771	0	3.25631936736542	12.6040368802134	12.6648073214751	70.8371129233449	0.208	0.0865033718403744	0.994794254728254	120.915523800458
sample.18	26.1730315808083	21.050313895003	0	11.19992636658	23.1083569146368	1.43382340153556	95.3842117313912	0.0649999999999999	0.193058523489333	0.979689185194892	178.349663889955
sample.19	22.9553050824444	0.0670872172317227	0	20.8951783916752	1.38274257954738	0.0269292138313007	162.245843631312	0.035	0.26508174908809	0.962601042688938	207.573086116042
sample.20	7.15638046625405	20.7923003084453	0	12.3325568289836	55.4583092005261	21.5981411384875	23.9574791872801	0.039	0.249949529799517	0.966680371242597	141.295167129977
sample.21	35.1326141169514	13.067834482582	6.52272226758199	16.1958429704555	32.4067668160064	14.6215718518761	15.0806721929979	0.025	0.296859768771996	0.953521283038973	133.028024698451
sample.22	12.9593200932935	5.21556716820325	3.13543704499499	7.37276975768318	87.2077208672401	16.4461793192895	40.2406433258252	0.133	0.13294071300794	0.989725956679019	172.57763757653
sample.23	7.53486745719438	7.61801696553987	1.26772145917398	1.62917164863198	78.7113903944583	0.528237019767357	36.9872380639747	0.026	0.290965344495446	0.983600836780439	134.276643008741
sample.24	49.3633522607873	0	0.874683262551656	1.32904418886222	20.3625265669975	46.7613885730398	15.1031926079743	0.206	0.0879472241473131	0.995980334886735	133.794187460213
sample.25	2.7054850149807	2.95730353955979	0	22.9966217542081	65.8029355781133	3.77592645206382	40.6273905357687	0.015	0.369780762960069	0.929888842296868	138.865662874694
sample.26	12.4245772472601	11.1610826772857	0	4.21810818570243	36.8685342956799	32.6392209840431	25.6282311709115	0.09	0.163812036694904	0.987084466971364	122.939754560883
sample.27	26.6468505648201	6.94813124624795	0	3.77001238240824	16.0574273389789	11.6299948788016	33.853985237569	0.095	0.159640571809068	0.986972330032342	98.9064016488257
sample.28	16.6502499344678	5.66430908851066	0	0.884053004865133	16.892393410642	19.2685984907866	45.1178453229556	0.0580000000000001	0.201796189487979	0.9902879349881	104.477449252228
sample.29	16.6216581550864	0	0	0.261099402705692	21.8738492774004	50.1672305894447	52.0197730849417	0.117	0.144644650786528	0.994271468160151	140.943610509579
sample.30	33.4233625513647	1.42289683935319	0	0.0268968636263649	7.67646449274489	21.1772757491504	62.0723120634473	0.051	0.217790235597159	0.990851674237477	125.799208559687
sample.31	18.972483921568	0	0	3.89336421288815	43.0012272855965	32.5603636726461	35.1152429707735	0.143	0.124393189486896	0.991683271070123	133.542682063472
sample.32	9.75841704135943	16.6250299188996	0	19.5204004883794	21.7599154213653	33.8006663674857	93.6005782180563	0.04	0.240639682490993	0.969338277161603	195.065007455546
sample.33	21.5624176448936	9.04923296576273	0	4.15937692306361	24.5968099513798	47.5400043795893	24.9649835912998	0.199	0.0915380064297267	0.994367632739282	131.872825455989
sample.34	1.68274016358868	19.9709938343321	0	2.0521582974743	16.7766161420728	35.4583452123664	57.6903988433209	0.238	0.077733198319636	0.995552964126799	133.631252493155
sample.35	13.531076404926	16.2573710767049	1.00188959689311	15.0049691005254	40.5446335680398	29.8880135027649	13.9965218328286	0.012	0.383576436446793	0.925119186513766	130.224475082683
sample.36	45.0707997613265	0	0.0782889847136738	3.94012311252544	62.5116400149634	3.02763004579981	57.9360348753773	0.053	0.21023032142555	0.986124531871999	172.564516794706
sample.37	0	15.6040621229125	0	37.9394000474996	25.0070494178525	18.3452923871497	56.4164980797541	0.035	0.26152050513996	1.03986911963802	153.312302055168
sample.38	11.0704543327199	23.6637910380612	0.790432953540957	1.0877146578812	40.7333406484739	5.10105564421088	5.48396520865153	0.025	0.295615099626109	0.975566204130682	87.9307544835396
sample.39	24.3483651108491	0	0.0353575789487546	0.245285531448973	113.783932983519	1.31521236979924	6.19282821264736	0.0669999999999999	0.189838056259517	0.991124694585878	145.920981787213
sample.40	31.7719253648227	25.9311510094423	9.90975586542937	23.0940276330404	28.0759555036226	0.994203421564387	35.4801068041553	0.025	0.298015769981256	0.957710687787224	155.257125602077
sample.41	0	1.0545936171175	0	2.21670503881169	17.0018160557614	42.6367957946612	62.8328086902367	0.087	0.168904779476974	0.989825392315252	125.742719196589
sample.42	23.2184743810494	39.3791717029316	0	1.791318760484	30.5988425027301	32.762297507863	9.53780504920594	0.125	0.137019318101408	0.990203893844308	137.287909904264
sample.43	0	8.52669117479329	0	12.1262857832946	61.9774260609354	2.9748063036537	95.8523463506009	0.054	0.20787121921904	0.976810099867766	181.457555673278
sample.44	5.99444090128012	0	0	0.458093085710783	13.3374469964186	14.0677806155246	93.8435065740637	0.036	0.255197199839046	0.98662968730525	127.701268172998
sample.45	8.20394398068027	16.2864851080969	0	0.957675067554238	28.8327698762289	35.2512082795805	36.1864009841161	0.089	0.164838708619549	0.991134146704569	125.718483296257
sample.46	4.22674431801574	17.2045241591363	0.282788086879197	0.0153418934268889	17.1675819645368	51.6592441157121	67.9319147888778	0.036	0.257652710818413	0.987290454214646	158.488139326585
sample.47	3.77897901581331	20.1605483923931	0	2.37409008328826	31.063953148004	45.5210665890427	23.6674007611703	0.145	0.121415861736783	0.992244256796317	126.566037989712
sample.48	14.6171978385576	20.4049139646356	1.4863398481999	31.7738472820607	8.4269846496736	3.08361861453047	55.7476834203429	0.049	0.220854686048161	1.05205289360173	135.540585618001
sample.49	7.68156325536653	4.69791189790334	0.540667546344087	0	58.3602482633573	22.5394555845249	6.27530933190192	0.029	0.28534021518745	0.987473513334113	100.095155879398
sample.50	4.31772242540555	26.2753934098613	20.2837905733181	12.3283363469676	48.2017048162808	3.24849040529858	0.925206717244544	0.0669999999999999	0.189710380640966	0.985034799298138	115.580644694376
sample.51	12.7139121105282	0	0	59.1506941320293	11.3267101722882	0	110.386661143553	0.003	0.587510861266749	0.837517079216095	193.577977558399
sample.52	23.9347487629568	33.9176668616861	0.959004946434099	2.44814007580371	76.587351367997	2.73486253349452	5.60165621834327	0.0639999999999999	0.194871133243681	0.985037232822856	146.183430766716
sample.53	0	0	1.17838204169435	30.7075115771281	54.8177027892106	1.00727261535335	92.9666316384232	0.00800000000000001	0.430744852900124	0.901051938354157	180.67750066181
sample.54	6.43133137502032	0	0	0.246020322964383	12.9355869328031	42.7893935533742	57.0699585259636	0.053	0.211875350920874	0.991036390478541	119.472290710126
sample.55	35.6597528999712	19.448351847094	0	1.45042312987284	15.5177230190863	3.70250026651239	33.6992109996479	0.397	0.0402238386575539	0.998201011264859	109.477962162185
sample.56	21.4985300597113	0	0	5.52235602113461	35.9618103360039	3.30177824998664	112.562444810471	0.086	0.169244854956126	0.986774533739478	178.846919477308
