Mixture	Astrocyte	Endothelial	Microglia	MO	Pericyte	Neuron	OPC	P-value	Correlation	RMSE	Absolute score (sig.score)
control.27	19.5189249207943	1.37700193986072	0	0.948981573377953	4.26666193136244	16.6198644219843	31.476152986319	0.05	0.226451032907393	0.988175294132975	74.2075877736988
control.28	7.4310753637889	16.3127091648542	0	1.78474078069197	18.4909573386984	14.6297368631485	39.1912299353358	0.121	0.140703700770234	0.990620250059275	97.8404494465177
control.29	21.5369985792742	17.2771230780895	0.433379175037397	3.92017072904869	11.5543923986129	17.2905335092846	32.0991783436162	0.239	0.0784202880069344	0.996021416282616	104.111775812963
control.30	0.510069112034751	0	0	3.09600068146389	49.9706514040682	37.5558553892746	18.8664406369456	0.028	0.286583263781086	0.978277969929181	109.999017223787
control.31	0	0	0	4.45350137629616	20.1975365352148	43.12706970972	51.5899594403168	0.15	0.120767332926239	0.991316226791362	119.368067061548
control.32	24.2649991931159	1.97090700753771	0.69953675030916	3.34409960410526	5.88113327828654	35.2187512269479	6.90098126243306	0.48	0.0253898655057476	1.00243839247951	78.2804083227355
control.33	0	11.6137315489648	0	11.0481508285978	11.4181452801528	0.315439654210023	87.604817457315	0.183	0.102347785168519	1.00389417321803	122.00028476924
control.34	4.08631321077296	1.94537255872688	0.310887273157902	0.0225399571494007	74.055698855371	43.3078633027276	2.42262210407434	0.049	0.230527722852084	0.990228431947668	126.15129726198
control.35	12.2530675003252	4.82635987552843	3.99544969996881	7.07098666535195	8.01275411375613	62.4099050338882	13.9888943296347	0.138	0.130588963197568	0.990617890416215	112.557417218453
control.36	9.12195464180545	8.96585357073285	1.49208044838542	5.48788247979338	18.0476429440889	25.1505756616441	37.3897174056326	0.074	0.184084294076676	0.982141354283191	105.655707152083
control.37	1.2422577484696	22.582773212724	0.0429298804701639	10.1812523508013	11.7631273079139	25.0997505362692	41.2924880376333	0.088	0.164293028301509	0.988250772676592	112.204579074281
control.38	11.8930834682372	24.5668442205619	0.283879011136045	1.94071643178983	20.5874848132127	18.9801194417855	14.9309949143866	0.219	0.0856033843170012	0.994850568544154	93.1831223011097
control.39	2.74170007616652	9.20087860304004	0	2.36324642604349	11.4503245740099	21.8808454804024	48.070007940708	0.184	0.101537962772981	0.993528836578893	95.7070031003703
control.40	0	0	0	4.03774663611034	6.29188131160539	22.3508995845216	77.6304983798536	0.089	0.162704898860101	0.98645076680404	110.311025912091
sample.01	55.8246061765098	0	0.81460564848499	49.516599028392	49.4197871618823	3.0222841541627	0	0.047	0.237832583755039	1.12995956392532	158.597882169432
sample.02	9.16339295479396	28.0524620859346	0.357562665108292	1.04966443879925	16.6421798302961	27.4856717875453	18.1540313240526	0.047	0.238795340834966	0.981629475016628	100.90496508653
sample.03	13.0707945048367	0.217973671299961	0.329710065220394	5.27842987968683	35.1331719795547	38.8646956141882	18.5529330815523	0.0620000000000001	0.204148004118647	0.980397822279071	111.447708796339
sample.04	0	0.876443769058393	0	12.4955415262821	6.2484256232968	6.41103491642199	94.4763273720405	0.022	0.299039792184469	0.952674463481035	120.5077732071
sample.05	14.7059061660325	0	0.453567941128738	2.89057698840828	39.8946340612794	31.9921738673695	3.11457023839775	0.07	0.192735180770993	0.985548381916991	93.0514292626162
sample.06	22.1059893399402	22.955378997688	0	25.8852049887286	19.8341681860773	7.37624684036024	24.7912800727055	0.027	0.288787867141316	0.992212852078457	122.9482684255
sample.07	22.6373750756346	49.5192661700861	0	1.69376014505369	18.3421338282874	2.16671131495291	5.43535361779711	0.017	0.327545095859984	0.961415305371968	99.7946001518119
sample.08	9.25344560706423	26.0839221598263	2.80870560596915	3.54432688833302	19.8468772008443	10.4674597378429	28.5510565188701	0.025	0.293648963837247	0.969716333479486	100.55579371875
sample.09	17.0552071586938	0	19.1711951662048	5.92056584371084	44.5813405494187	7.33165193242228	45.2406680055597	0.139	0.129542429884552	0.990074389602067	139.30062865601
sample.10	9.54214672275989	0	0.338383299202044	3.51447898562542	32.145452548946	38.3012892252213	20.6786444339442	0.073	0.184554315741053	0.985546287912338	104.520395215699
sample.11	9.8949177418698	0	1.51762539971784	2.33583602664525	55.451395864754	19.0873023651687	5.50674294130515	0.087	0.167010782259558	0.988959857872004	93.7938203394608
sample.12	13.8991226676973	3.52178122763297	0.885138184333897	1.49484149911137	19.9125384551623	46.0925916900536	8.26814986045466	0.071	0.191441592734226	0.989591086857529	94.0741635844461
sample.13	21.3200343548572	0	0	2.8239003920907	10.5614161454066	26.6994905073177	49.5123727766145	0.179	0.103900252735874	0.993524585382526	110.917214176287
sample.14	14.1819422745325	13.208473222026	0	10.0479766560412	16.1735102334146	6.38855328670524	46.8906466410026	0.019	0.309913009864443	0.950693473446438	106.891102313722
sample.15	42.80257555682	0	0	16.0084850044996	10.7146803082974	12.8141377935117	43.4301594793029	0.013	0.368715126955521	0.928384386399262	125.770038142432
sample.16	7.8338861335872	63.3883848904495	0	1.19156705373476	29.6496826311365	1.96066310579501	5.39387326005371	0.03	0.27951757088482	0.965938723633503	109.418057074757
sample.17	12.0389296266733	6.53825324294475	0	2.80668799020391	10.8636761167576	10.9160553979049	61.0559504989619	0.218	0.0865033718403746	0.994794254728254	104.219552873446
sample.18	21.7293507319528	17.4763726635943	0	9.29839279183557	19.1849992877972	1.19038757444753	79.1897944494165	0.07	0.193058523489334	0.979689185194892	148.069297499044
sample.19	19.2307311531683	0.0562020950612925	0	17.5048668098563	1.15838803735256	0.0225598601057004	135.920920605798	0.035	0.26508174908809	0.962601042688938	173.893668561342
sample.20	6.13282697174485	17.8184461736558	0	10.5686719016627	47.5262901512718	18.509030247655	20.5309199570203	0.044	0.24994952979952	0.966680371242597	121.08618540301
sample.21	27.2417409551923	10.1327661139811	5.05770250242791	12.5582160576896	25.1281257881403	11.3375301769612	11.6935154311067	0.023	0.296859768771996	0.953521283038974	103.149597025499
sample.22	10.5622799541031	4.25086193977899	2.55548621449979	6.00905430664503	71.0772135673819	13.4041870171587	32.7974721884176	0.136	0.13294071300794	0.989725956679019	140.656555187985
sample.23	5.96970510131805	6.03558257653081	1.00438704527646	1.29075585695605	62.3612547186862	0.418510245803957	29.304152330291	0.027	0.290965344495446	0.983600836780439	106.384347874862
sample.24	39.9981280701809	0	0.708738194512063	1.07689768304571	16.4993443143162	37.8898094076484	12.2378121528429	0.212	0.0879472241473684	0.995980334886733	108.410729822546
sample.25	2.21917981954127	2.42573449821851	0	18.8630277499202	53.9749974193066	3.09721167779229	33.3247032226642	0.013	0.369780762960069	0.929888842296871	113.904854387443
sample.26	9.38756233616998	8.43291142121316	0	3.18705037169137	27.8565344362317	24.6610178756221	19.363766902875	0.088	0.163812036694906	0.987084466971364	92.8888433438033
sample.27	22.1339849939726	5.77140748271562	0	3.13152945772448	13.3379685865008	9.66035860415074	28.120531520668	0.093	0.159640571809067	0.986972330032342	82.1557806457322
sample.28	13.9436836999127	4.74355247636463	0	0.740346572712932	14.1464657635491	16.1364089880692	37.7837550115424	0.0639999999999999	0.201796189487979	0.9902879349881	87.494212512151
sample.29	13.7379391380918	0	0	0.215800834663755	18.0789189192187	41.4636346226096	42.994776450723	0.113	0.144644650786536	0.994271468160151	116.491069965307
sample.30	26.1942339285078	1.11513892741566	0	0.0210793494128379	6.01612439077086	16.5968494070359	48.6467111193423	0.056	0.217790235597159	0.990851674237477	98.5901371224854
sample.31	14.9609941254849	0	0	3.07016199661529	33.9091661096151	25.6758899701239	27.6905726194074	0.148	0.124393189486896	0.991683271070123	105.306784821247
sample.32	8.16661809839976	13.913144892936	0	16.3362208481922	18.2104247386228	28.2870810424226	78.3323947784262	0.046	0.240639682490993	0.969338277161603	163.245884399
sample.33	17.6931432353866	7.42539068069402	0	3.41299630132882	20.183028117278	39.0091742378527	20.4851347295263	0.207	0.0915380064297279	0.994367632739282	108.208867302066
sample.34	1.31656359792736	15.6251595259	0	1.60559364428392	13.1259017803129	27.7423499833644	45.1365461587625	0.242	0.0777331983196352	0.995552964126799	104.552114690551
sample.35	10.970489260658	13.1808667297596	0.812294508889115	12.1654661793124	32.8720682541974	24.2320803860894	11.3478549568837	0.013	0.383576436446791	0.925119186513766	105.58112027579
sample.36	36.7292176407513	0	0.0637994704697579	3.21089574841487	50.9421541962518	2.46728443863273	47.2133897212488	0.0600000000000001	0.21023032142555	0.986124531871999	140.626741215769
sample.37	0	11.7891657022122	0	28.6639382924383	18.8933014357732	13.860217301361	42.6237372654533	0.035	0.261520505139959	1.03986911963801	115.830359997238
sample.38	8.07466351230754	17.2601001110812	0.576532808596499	0.793366703463644	29.7104355054786	3.7206519846998	3.99994186708184	0.024	0.295615099626111	0.975566204130682	64.1356924927092
sample.39	18.8862671649173	0	0.0274257708490542	0.190260333997367	88.2586468380328	1.02016920157068	4.80358363272889	0.071	0.189838056259768	0.991124694585869	113.186352942096
sample.40	24.8553768525224	20.2861023736694	7.75246428170392	18.0666029291802	21.9639964063953	0.777771583789979	27.7563104929581	0.023	0.298015769981257	0.957710687787224	121.458624920219
sample.41	0	0.879410513366649	0	1.84847858409374	14.1775709079555	35.5542133666362	52.3953792718504	0.086	0.168904779476972	0.989825392315252	104.855052643902
sample.42	18.4611349160805	31.3105930114286	0	1.4242872624737	24.3293056403332	26.0494804493727	7.5835605271454	0.128	0.137019318101408	0.990203893844308	109.158361806834
sample.43	0	6.83967461191765	0	9.72708490416459	49.715114438983	2.38623713857617	76.8878391848672	0.0610000000000001	0.20787121921904	0.976810099867767	145.555950278509
sample.44	4.46238054256608	0	0	0.341013566739927	9.92865972731699	10.4723345395577	69.8589651109724	0.037	0.255197199839058	0.98662968730525	95.063353487153
sample.45	6.64011703251068	13.1819728926327	0	0.775124079668455	23.336698397803	28.5316609992757	29.2885882797026	0.088	0.164838708619551	0.991134146704569	101.754161681593
sample.46	3.33216578217377	13.5632350547687	0.222936784391988	0.0120948248732997	13.5341115716572	40.7257105289368	53.554316264701	0.036	0.257652710818414	0.987290454214646	124.944570811503
sample.47	2.920482448303	15.580538415738	0	1.83475176493974	24.0069419713693	35.1797338500752	18.2907150928108	0.15	0.121415861736783	0.992244256796317	97.8131635432361
sample.48	12.3517601514774	17.2424705464328	1.25598035346444	26.849396515826	7.12093346088138	2.60570582310691	47.1076619619004	0.055	0.220854686048165	1.05205289360175	114.533908813089
sample.49	5.98096159252003	3.65785318590857	0.420970539658903	0	45.4400220097409	17.5495031005799	4.88603463221699	0.028	0.285340215187448	0.987473513334113	77.9353450606253
sample.50	3.31354653544737	20.1645057793486	15.5663744349213	9.46112606728403	36.9913987654156	2.49298659510034	0.710030708451287	0.071	0.189710380640964	0.98503479929813	88.6999688859685
sample.51	9.75888709391408	0	0	45.3978459483811	8.69149301471378	0	84.7235127450966	0.003	0.587510763650234	0.837514839520559	148.571738802106
sample.52	17.4345707596262	24.7063367473774	0.698559227133543	1.78327634870081	55.7878258903742	1.99213097368527	4.08036335275699	0.07	0.194871133243679	0.985037232822856	106.483063299654
sample.53	0	0	0.987240329153207	25.7265409384219	45.9258924779583	0.843886034533035	77.8868013692925	0.00900000000000001	0.430744852900124	0.901051938354157	151.370361149359
sample.54	5.11598748670226	0	0	0.195703940656676	10.2899846116487	34.0380535876147	45.3979396582619	0.0600000000000001	0.211875350920874	0.991036390478541	95.0376692848843
sample.55	29.1388985462159	15.8919651785935	0	1.18519420336448	12.680103476594	3.02544944537156	27.5368674920623	0.396	0.0402238386575512	0.998201011264859	89.4584783422018
sample.56	15.6410336186358	0	0	4.01917598068103	26.8061028879424	2.42809029457322	82.1094039730824	0.086	0.170216367833462	0.986720663660324	131.003806754915
