Mixture	Astrocyte	Microglia	MO	Pericyte	Neuron	OPC	P-value	Correlation	RMSE	Absolute score (sig.score)
sample.10	0	0.181371392705657	4.71073202465507	19.7417041962299	38.4925864425738	20.9312204710253	0.0659999999999999	0.198020708827052	0.980070324299792	84.0576145271897
sample.11	0	0.297791799298623	2.46619430276351	49.3385651796765	18.4116730080754	0.362931140370753	0.0659999999999999	0.19802768748955	0.984484725259498	70.8771554301848
sample.12	0	0.257792056515244	2.48406639118005	16.4710849174802	51.5909195545619	0.219846883297596	0.08	0.181969126403642	0.985597327013651	71.023709803035
sample.13	4.99148830827372	0	5.43687618556246	13.7037194913234	26.1165812468044	35.4278393552463	0.266	0.0749623571632737	0.998943536462278	85.6765045872103
sample.14	1.24759401749144	0	18.4505123549115	8.01734807343072	8.09002026133777	46.6894517853515	0.011	0.387830391615158	0.934111303961735	82.494926492523
sample.15	3.39501375084958	0	24.7594604486271	7.26842843962812	19.3535735763281	44.4640526193488	0.003	0.559129062265372	0.829154025025209	99.2405288347816
sample.16	0	0.0107954818394169	2.97312527161304	70.3342112804054	0	2.65175095059321	0.139	0.135010700085858	0.989724707962483	75.9698829844511
sample.17	0	0	4.82434952600542	12.1695370549401	21.4770265311544	35.3837526897159	0.098	0.164302725694146	0.984561113447078	73.8546658018158
sample.18	0	0	12.3440544074238	0.533339009434374	0.0380875642208648	103.883895676835	0.023	0.306563975225055	0.950634544692117	116.799376657914
sample.19	0	0	54.1303652656871	3.8756126125309	0	102.091777549969	0.032	0.280861935668068	1.10440728348216	160.097755428187
sample.20	0	0	18.9789550718362	83.4742068863733	5.85598224051148	11.2638135498237	0.04	0.254263564654163	0.974356666774466	119.572957748545
sample.21	7.46305953018768	5.28835506338738	22.1916718826146	44.0115571419189	12.0303451450588	0.467845677652833	0.016	0.345536686898713	0.968244694502065	91.4528344408202
sample.22	0	9.25433973931506	3.57496349083566	43.2442845782994	18.8179083083755	27.2090243972002	0.153	0.124960736055858	0.991020320414519	102.100520514026
sample.23	0	0.383114584120692	1.89908639890381	67.9263932952177	1.30478408431466	12.2082574932459	0.071	0.189654492900775	0.988003133914015	83.7216358558028
sample.24	3.67975757332197	0.559074464673381	0.949016053807083	13.0381205629865	51.462020032381	6.06357589036777	0.15	0.127514139773964	0.993439743521996	75.7515645775377
sample.25	0	0	22.061735489677	67.0826057541272	1.92608635963364	13.5224633818982	0.00900000000000001	0.413728846340921	0.914169659678616	104.592890985336
sample.26	0	0	4.75565529595197	38.7096388337828	35.4435293301153	8.62117684995381	0.109	0.157641177090109	0.985992254279311	87.5300003098039
sample.27	0	0	4.70438335998668	7.59746227939661	34.2911904474256	20.4801851615454	0.089	0.171957210688763	0.983253790926662	67.0732212483543
sample.28	0	0	2.45882997167202	10.8064011612572	30.76308868593	20.867151741891	0.113	0.152876996917685	0.98799300019072	64.8954715607502
sample.29	1.43373469016919	0	0.146474835204854	3.14176448731537	64.8285006417091	11.435796360143	0.0629999999999999	0.205258983139567	0.990265629850858	80.9862710145415
sample.30	0	0	0.297569888082765	11.5018241691099	30.2916642375997	29.8868592383757	0.07	0.192844656990834	0.992563716628339	71.9779175331682
sample.31	1.60316877710787	0	2.63889808775986	15.9503907168856	39.2888270583525	18.0068653004176	0.149	0.128419963534292	0.990804122217065	77.4881499405233
sample.32	0	0	17.3146413130921	17.2064223309481	47.4128197917313	52.3086695950017	0.017	0.319681539190142	0.945540232963298	134.242553030773
sample.33	0	0	3.61011900568905	5.63148612405753	58.8124212060387	19.8807845781886	0.119	0.14936433606027	0.987913021032248	87.9348109139739
sample.34	0	0	0.880778857814474	3.87194293217552	43.7199087794587	28.3471281555149	0.149	0.128320251285548	0.993482342185759	76.8197587249635
sample.35	0.0453744283058005	0	18.5062601965614	12.4986870674167	30.0776638673279	22.0348290971305	0.00600000000000001	0.513373973092295	0.856949610514837	83.1628146567423
sample.36	0	0	8.18458297697124	129.680873122979	0.479957505328084	5.28963526180068	0.082	0.179630472500143	0.982654967238448	143.635048867079
sample.37	0	0	39.9113787555162	6.16606195224562	9.82851847975963	57.8445260111032	0.034	0.275460805177137	1.12365766805776	113.750485198625
sample.38	8.70663868704243	0.0535798293103368	1.76246582888391	32.3468133252604	4.32629390512313	0.407188604076741	0.157	0.120361991167111	0.991435303762072	47.602980179697
sample.39	0	1.00978801822898	0.0213888913136909	101.181248572744	2.1811089131852	6.41797898150506	0.117	0.151166004765402	0.99331612131127	110.811513376977
sample.40	21.9628655145525	13.6225160811465	31.4348396491688	48.9912435882218	0.763901320072136	23.7514658574502	0.0659999999999999	0.198025235416338	1.03838923456755	140.526832010612
sample.41	0	0.233368883989572	3.98072942645236	2.55992223512905	50.5759083317431	28.6687102619323	0.089	0.172476597889452	0.984621327204269	86.0186391392464
sample.42	3.21853437176444	0.732664914042114	2.80530146827013	39.5150503100759	28.9077563220579	0	0.111	0.15516370693907	0.98806731394535	75.1793073862105
sample.43	0	0	9.29911522149252	56.736652623234	1.82588025788421	41.4377792093033	0.046	0.243365059205035	0.968558590364443	109.299427311914
sample.44	1.84473546684349	0	0.700807142983733	3.98995550933929	27.1243476776649	38.7794568269488	0.148	0.12929040124108	0.993777446332525	72.4393026237803
sample.45	0	0	0.704183484909068	16.8449008403823	44.732135843178	16.9544332478493	0.0629999999999999	0.204891334598727	0.990985759681344	79.2356534163187
sample.46	0	0.30467929538781	0.488749884033069	28.0502473733997	44.2452780571349	20.5472606006511	0.013	0.378210258601857	0.986454046300844	93.6362152106066
sample.47	0	0.625825388585764	2.77633505012861	23.835949289809	35.4886165293156	4.25222892818508	0.124	0.146829971906481	0.988319928678093	66.9789551860241
sample.48	6.30765354154202	0.573935459014227	67.8700095993386	4.64599644028137	3.41321334218008	6.15012599984608	0.023	0.305250139485928	1.82530009075313	88.9609343822024
sample.49	0	0.218802789694745	0	21.4721008733191	29.9758059918478	13.6472177938783	0.015	0.357209802724934	0.988286399378129	65.31392744874
sample.50	4.23057840422954	4.97723794440631	13.5394627460214	72.8711944048242	2.40822588306854	0.0246236239485208	0.075	0.184224576331464	0.992740241375735	98.0513230064985
sample.51	0	0	81.7730899069907	15.9751858594377	0	49.2320973695752	0.002	0.641026309972204	1.05270519466125	146.980373136004
sample.52	0	0.133440279746674	2.49171089202665	69.1230849618358	0.674972515605258	0.377805125625487	0.129	0.144452696515096	0.989271441352715	72.8010137748399
sample.53	0	1.07012185329967	39.4464065033601	58.528609000997	0	28.3801366895135	0.003	0.585111453568018	0.827636262714742	127.42527404717
sample.54	0	0	0.311372662858931	8.28005673153322	42.4242554423893	38.0841273092485	0.016	0.328834278413385	0.987417123321052	89.0998121460299
sample.55	0	0.178264216074832	1.76784129678736	51.3645462072493	6.84249842236605	1.77605436628252	0.171	0.110294375520405	0.992847173659634	61.92920450876
sample.56	0	0	4.18801227373561	3.2496779660237	6.59351215873729	93.1366767522859	0.156	0.121734653977826	0.99085208969798	107.167879150783
