symbol	Astrocyte	Endothelial	Microglia	MO	Mural	Neuron	NFO	OPC	WC
P2ry13	0.868158015820578	0.386475090672629	742.742645130006	6.42109919425419	4.24789305089776	1.27309435224858	2.71469107667896	89.8890123188826	35.6933251697454
C1qc	5.02258784242794	1.16393749618727	4965.87427410583	31.1665130536021	40.1152355795435	12.0028356166191	14.299348274482	246.918204628453	142.948926676394
Crybb1	5.41925850818449	0.528935570270382	1839.18864682708	16.9774896786637	6.12694252638847	5.48851157287937	8.22510803558967	89.2342719457869	43.9507334776477
Rhoh	0.495606016875269	0.47089295098913	111.126963212274	0.387563373124393	0.465479753855647	0.518405218788489	0.401450573692895	6.09565706980392	1.67207447920351
Ptafr	0.495606016875269	0.363595823480141	265.599647034756	0.504862569068235	3.03597623793147	0.96523941307104	0.504553117281573	11.4025796717601	7.62641481405982
C1qb	5.69855727899454	1.4749064601769	5301.47267384681	34.965031163815	48.1743734479551	9.91905399917692	17.6767680089832	263.197709321098	114.719046420957
Cd37	0.961242737910091	1.50815002631769	892.881672168611	6.6308017532938	7.07889487562425	1.2484415920691	2.98569630820896	45.0780694087083	20.4763531723979
Slamf8	0.495606016875269	0.363595823480141	70.7881921347565	0.342727299993133	0	0.518405218788489	0.401450573692895	2.31533836004628	0.761073290885589
Laptm5	8.24222790227594	15.5854277127083	6499.74698605342	45.9629139248744	53.1708024833253	12.7975845133611	21.6610103944143	377.844520976151	154.915332382458
Capn3	0.495606016875269	0.363595823480141	214.647061847474	2.77434547489443	0.210776058179355	0.549753182368629	1.55937252867113	23.6157348051535	6.29304176513072
Gjb1	0.495606016875269	0.363595823480141	0.396344132588923	604.491884924464	0	0.866413234187296	136.349000031272	44.3136989658062	7.48493271571381
Mbp	8.41841088521492	2.45961121315876	481.591766276363	317997.055621907	18.679601531626	61.7416416494819	106214.450136222	1229.05083045444	1145.93528016972
Mog	0.495606016875269	0.363595823480141	2.59846860496349	5763.53970227313	0.337497331432314	3.61797335015971	2041.06076758515	10.8184588948781	12.4789831742609
Itgb4	0.495606016875269	0.939318904315948	0.282870394320529	92.8396892976673	1.3628896439144	0.518405218788489	29.6727635081092	0.459568517318393	4.668013001539
Mal	2.64370374172749	95.2754988039547	3.07460505743874	8624.6916354223	24.0242727817229	0.518405218788489	3042.09920252001	17.2569425893886	7.81829448561846
Hapln2	0.49572000625915	0.363595823480141	0.278750462485001	141.56819769011	3.55328330264357	0.81200401444935	45.306264517662	0.459568517318393	0.47253631590797
Aspa	32.9947971113651	0.646633356310021	0.769996583779254	415.069882184122	4.22147708854534	1.26853757037543	119.549726700773	2.5364114974597	7.72444719815809
Opalin	0.495606016875269	0.363595823480141	1.67746313938992	899.961389641849	0	0.518405218788489	370.73096358179	2.28137394877386	1.14774660795097
Gsn	16.3921318376983	2.82872096730197	15.6606999457352	4730.80296107375	229.563503213651	9.63054075871237	1714.65689444123	275.593715278319	46.4173620208399
Plekhb1	77.9245404302324	3.15060144195424	17.3010976361285	6933.4574128001	25.0856921613658	29.9967611135765	2942.77344370379	592.747080162238	152.168258261138
Ndrg1	3.85277179034598	45.6456378817851	7.23860594733362	855.208987388792	55.2723201076325	48.2266180096567	201.600607670075	4.3685112637031	40.7577992905733
